Comment,cleaned_comment,Sentiment
"3:00 when you imagine people not hearing about the car, and then seeing it irl, the reactions make a lot of sense.","imagine, people, hearing, car, seeing, irl, reaction, make, lot, sense",Neutral
imagine having to use 5 minutes explaining why an “appliance” is slower than a 911,"imagine, use, minute, explaining, appliance, slower",Neutral
MKBHD out here repping the Deutscher Frisbeesport Verbund e.V.!,"mkbhd, repping, deutscher, frisbeesport, verbund, ev",Neutral
"You buy it because its cyber , you dont buy it because its a truck .","buy, cyber, dont, buy, truck",Neutral
Me as a german is really hooked an ur german Frisbee Shirt ❤,"german, really, hooked, ur, german, frisbee, shirt",Neutral
its a electric kinda truck.,"electric, kinda, truck",Neutral
What an intro 🔥🔥,intro,Neutral
"In the future in Europe, physical buttons are required. So we might see Tesla implement them.","future, europe, physical, button, required, might, see, tesla, implement",Neutral
4:49 lexus was,lexus,Neutral
But what about the rust??,rust,Neutral
0:04 fin.,fin,Neutral
MKBHD Quality Car videos.,"mkbhd, quality, car, video",Neutral
That intro 🔥🔥🔥🔥🔥🔥,intro,Neutral
13:23 bro puts on the hood and comes out in a different jacket,"bro, put, hood, come, different, jacket",Neutral
Iconic & mass produced: Coke bottle,"iconic, mass, produced, coke, bottle",Neutral
Review the new version of Tesla FSD (v12) that uses a neural engine,"review, new, version, tesla, fsd, v, us, neural, engine",Neutral
A three ton monster that can't carry a mountain bike. 👏👏👏,"three, ton, monster, cant, carry, mountain, bike",Neutral
How is it even possible to have not heard of the Cybertruck!?,"even, possible, heard, cybertruck",Neutral
"I'm gonna say No.
The DMC DeLorean is iconic. The Cybertruck is not.","im, gon, na, say, dmc, delorean, iconic, cybertruck",Neutral
"the german frisbee kit, chefskiss","german, frisbee, kit, chefskiss",Neutral
"It looks ""sci-fi"" to california 20-somethings who's intro to sci-fi was   AI generated slop.","look, scifi, california, somethings, who, intro, scifi, ai, generated, slop",Neutral
Toyota BZ4X did it first with steer by wire system!!!,"toyota, bzx, first, steer, wire, system",Neutral
"Oh, snap. You got two.","oh, snap, got, two",Neutral
"Advertising for Lucid in front of a Tesla video, YouTube has understood the advertising game 😆","advertising, lucid, front, tesla, video, youtube, understood, advertising, game",Neutral
The wait is over 😅,wait,Neutral
Is  it durable if it rusts very quickly?,"durable, rust, quickly",Neutral
It is gonna be a hit in Japan 🇯🇵,"gon, na, hit, japan",Neutral
Every time you are speaking about Tesla you should to add that Elon Musk is a russia’s nazzis puppet,"every, time, speaking, tesla, add, elon, musk, russia, nazzis, puppet",Neutral
I feel the beetle is very iconic car and got mass produced,"feel, beetle, iconic, car, got, mass, produced",Neutral
"Bullet resistance up to 9mm isn’t much. It’s overrated to me unless it’s resistant to .308. 
Resistance to .50 would = underrated.","bullet, resistance, mm, much, overrated, unless, resistant, resistance, would, underrated",Neutral
It will be as iconic as the Iphone.,"iconic, iphone",Neutral
tesla when acouple hundred of these are ordered from middle east,"tesla, acouple, hundred, ordered, middle, east",Neutral
15% of my diet is Cholula,"diet, cholula",Neutral
Lexus was first with steer by wire.,"lexus, first, steer, wire",Neutral
14:01 that was lit 🤩🤩🤩🤩,lit,Neutral
According to the James at 'Throttle House' its the finger chopping frunk lid! (As demonstrated by chomping carrots!) 🤣🤣   😎🇬🇧,"according, james, throttle, house, finger, chopping, frunk, lid, demonstrated, chomping, carrot",Neutral
"So much deceptive marketing from Tesla, they really aren't targeting people with more than 40 IQ.","much, deceptive, marketing, tesla, really, arent, targeting, people, iq",Neutral
"Did you get those trucks on the sides when you said ""Truck Stuff""?","get, truck, side, said, truck, stuff",Neutral
Dope transition man  !,"dope, transition, man",Neutral
Roll and pitch… not roll and yaw :),"roll, pitch, roll, yaw",Neutral
The only thing evident from this video is that MKBHD isn't a car expert :(,"thing, evident, video, mkbhd, isnt, car, expert",Neutral
Iconic... Maybe in usa but not in the rest of the world. Havent seen them driving around in europe at all,"iconic, maybe, usa, rest, world, havent, seen, driving, around, europe",Neutral
Infinity did steer by wire,"infinity, steer, wire",Neutral
Fiat Multipla is also iconic 😅,"fiat, multipla, also, iconic",Neutral
Tesla Cringetruck,"tesla, cringetruck",Neutral
Cybertruck : refrigerator on wheels 😂,"cybertruck, refrigerator, wheel",Neutral
"vaporware.  (it'll never be released).
bookmark this","vaporware, itll, never, released, bookmark",Neutral
It’s shite mate we all know it!,"shite, mate, know",Neutral
"I have been seeing them in LA more and more each day now. By the time we are used to seeing the cybertruck, the Tesla Roadster should take the spot for Tesla to keep the Iconicness.","seeing, la, day, time, used, seeing, cybertruck, tesla, roadster, take, spot, tesla, keep, iconicness",Neutral
"after watching Adam Something’s video about this thing, It really isn’t going to work for me… 💀","watching, adam, something, video, thing, really, going, work, me",Neutral
Incel Camino?,"incel, camino",Neutral
Iconic Intro 🔥,"iconic, intro",Neutral
Should've got the Stig to drive in the race,"shouldve, got, stig, drive, race",Neutral
Do you think the cyber truck is harder to pick up with radar?,"think, cyber, truck, harder, pick, radar",Neutral
If this was a DIESEL I would get it in a heartbeat,"diesel, would, get, heartbeat",Neutral
"My mom always said ""big truck: small brain"".
I got a new one ""Cybertruck: no brain at all"".","mom, always, said, big, truck, small, brain, got, new, one, cybertruck, brain",Neutral
Iconic Rust Bucket.,"iconic, rust, bucket",Neutral
But is it really a truck.  I wanna take stuff w me if i buy a truck.  Just saying.,"really, truck, wan, na, take, stuff, w, buy, truck, saying",Neutral
The quality control is still something else with Teslas,"quality, control, still, something, else, tesla",Neutral
You keep saying yaw when I think you mean pitch,"keep, saying, yaw, think, mean, pitch",Neutral
dude that intro was so dope,"dude, intro, dope",Neutral
01:42 That lens flare from the front headlights makes me feel it's shot on an iPhone,"lens, flare, front, headlight, make, feel, shot, iphone",Neutral
37% of truck drivers tow stuff. 37. 37. Verstasium video living in my head,"truck, driver, tow, stuff, verstasium, video, living, head",Neutral
I did the SAME THING when i first saw one! 😂,"thing, first, saw, one",Neutral
8:02 The sound of the door opening...😯😯😯,"sound, door, opening",Neutral
INTRO ✨✨✨🙌🙌🙌🙌🙌🤌🤌🤌🤌🤌🤌,intro,Neutral
How is the sponsorship contract from Tesla going? Tesla fanboy...,"sponsorship, contract, tesla, going, tesla, fanboy",Neutral
And nothing was said about stains and $3000 tent... It's says a lot about Tesla engineers and media.,"nothing, said, stain, tent, say, lot, tesla, engineer, medium",Neutral
This is how auto focus should be with every car,"auto, focus, every, car",Neutral
Designed by kids for kids.,"designed, kid, kid",Neutral
New Jersey is soo ghetto 😂,"new, jersey, soo, ghetto",Neutral
Can you put it in gear with voice commands?,"put, gear, voice, command",Neutral
Doesn’t Lexus have steer by wire already,"lexus, steer, wire, already",Neutral
"Lexus rerleased the RZ450e last year which is also steer-by-wire. The Infiniti Q50 has steer-by-wire for years, this and the Cybertruck are the only cars that have this feature not just as an option.","lexus, rerleased, rze, last, year, also, steerbywire, infiniti, q, steerbywire, year, cybertruck, car, feature, option",Neutral
Its shape😢,shape,Neutral
Waiting for a crack for the tesla for being able to use the full car :),"waiting, crack, tesla, able, use, full, car",Neutral
I have yet to seen a tesla plaid in my opinion this is an iconic design regadless of how many are on the rode,"yet, seen, tesla, plaid, opinion, iconic, design, regadless, many, rode",Neutral
Intro 🤌♥,intro,Neutral
NGL the intro is cooler than the truck....,"ngl, intro, cooler, truck",Neutral
The PT Cruiser comparison 😅,"pt, cruiser, comparison",Neutral
cybertruck edgerunners ahh intro,"cybertruck, edgerunners, ahh, intro",Neutral
This whole video is just top-notch 🔥,"whole, video, topnotch",Neutral
Wrap that beast in matt black...🔥🔥🤯,"wrap, beast, matt, black",Neutral
13:24 mkbhd team thought we wouldn’t notice it. But we did!,"mkbhd, team, thought, notice",Neutral
cybertruck is epitome of looks maxing,"cybertruck, epitome, look, maxing",Neutral
The car looks designed for mowing down people walking and biking,"car, look, designed, mowing, people, walking, biking",Neutral
"As an European citizen, hopefully this truck will never show on EU roads. 

It’s a safety disaster. Not for the others vehicles, but for the pedestrians and cyclists, which are everywhere in EU

I’m sure it sounds absolutely ridiculous for some people, and I really get it, but if you were living in EU, you would immediately pick up my words here

Globally, this truck is not made for EU roads, and it seems that you have to have a truck driving licence to be able to drive it (regarding the curb weight)","european, citizen, hopefully, truck, never, show, eu, road, safety, disaster, others, vehicle, pedestrian, cyclist, everywhere, eu, sure, sound, absolutely, ridiculous, people, really, get, living, eu, would, immediately, pick, word, globally, truck, made, eu, road, seems, truck, driving, licence, able, drive, regarding, curb, weight",Neutral
@engineering_explained he got the whiteboard!,"engineeringexplained, got, whiteboard",Neutral
17:09 my child :') I get it. All car guys get it. My E46 is my baby too.,"child, get, car, guy, get, e, baby",Neutral
can you add a car rap to it,"add, car, rap",Neutral
This is the kinda attention I get now by cycling in India!,"kinda, attention, get, cycling, india",Neutral
Imagine hitting a child with that truck. Wouldn't you prefer to drive a car that allows children to survive such scenario?,"imagine, hitting, child, truck, wouldnt, prefer, drive, car, allows, child, survive, scenario",Neutral
this is some vdo production!,"vdo, production",Neutral
"Jeez, barely any mention of actually using the CT for truck stuff.","jeez, barely, mention, actually, using, ct, truck, stuff",Neutral
Elon groupie,"elon, groupie",Neutral
This is not the first car to ship with steer by wire,"first, car, ship, steer, wire",Neutral
Tesla Cybertruck is very eye catching Car and Marques has made an Iconic Video,"tesla, cybertruck, eye, catching, car, marque, made, iconic, video",Neutral
