Comment,cleaned_comment,Sentiment
"I want to see a video regarding battery degradation in EVs. The fact that first gen tesla models are so cheap now. The value depreciation is wild, atleast compared to gas powered cars.","want, see, video, regarding, battery, degradation, ev, fact, first, gen, tesla, model, cheap, value, depreciation, wild, atleast, compared, gas, powered, car",Negative
"Oof, kinda lost me not gonna lie.","oof, kinda, lost, gon, na, lie",Negative
WORST TRUCK EVER MADE USELESS WASTE OF RND,"worst, truck, ever, made, useless, waste, rnd",Negative
The intro sequence and animations in this video are sick!!!,"intro, sequence, animation, video, sick",Negative
Cybatakkkkkkkkkkkkkkkkkk I am crazy about youuuuuuuuuu,"cybatakkkkkkkkkkkkkkkkkk, crazy, youuuuuuuuuu",Negative
"I feel like the rear wheel steering isn't on other trucks because the towing is best on a solid axle. When you put the steering knuckles on the end, you introduce a weak point or potential failure point under load. I do agree most folks don't tow as often or as much as they think when they buy a truck and how it impacts battery mileage is enough to keep it from really being much of an issue with this vehicle.","feel, like, rear, wheel, steering, isnt, truck, towing, best, solid, axle, put, steering, knuckle, end, introduce, weak, point, potential, failure, point, load, agree, folk, dont, tow, often, much, think, buy, truck, impact, battery, mileage, enough, keep, really, much, issue, vehicle",Negative
They're laughing at how stupid it looks. That's it.,"theyre, laughing, stupid, look, thats",Negative
Engineering Explained was wrong. Tesla's video vs the Porsche didn't show the fastest Cybertruck pass. They posted a video with the most dramatic ending. His math was off by a huge margin.,"engineering, explained, wrong, tesla, video, v, porsche, didnt, show, fastest, cybertruck, pas, posted, video, dramatic, ending, math, huge, margin",Negative
"Steer-by-wire's unsung benefit? Handling emergencies better than the driver. Deer/moose/bear/elk. Inattentive dog or person walks/runs into Cybertruck path. Drunk driver, either someone else or you. Driver seizure, stroke, heart attack, feints. Driver falls asleep. Avoid T-bone by stop sign/red light runner. In all these cases the Cybertruck can take effective avoidance maneuvers independently. This will improve over time with OTA updates.","steerbywires, unsung, benefit, handling, emergency, better, driver, deermoosebearelk, inattentive, dog, person, walksruns, cybertruck, path, drunk, driver, either, someone, else, driver, seizure, stroke, heart, attack, feint, driver, fall, asleep, avoid, tbone, stop, signred, light, runner, case, cybertruck, take, effective, avoidance, maneuver, independently, improve, time, ota, update",Negative
"14:37 Why in the FREAK did the Porsche 911 launch from neutral RPM???
This is a HUGE loss in time and propper launch! 👎","freak, porsche, launch, neutral, rpm, huge, loss, time, propper, launch",Negative
I wouldn't have said PT cruizer.. more like the Pontiac Aztec. Equally as terrible in looks and performance.,"wouldnt, said, pt, cruizer, like, pontiac, aztec, equally, terrible, look, performance",Negative
"Except... you won't be fine because of the bulletproof steel. Having rigidity in your car frame and the lack of a folding front makes the vehicle MORE dangerous if it gets hit, because it doesn't absorb the impact and instead passes it on to the occupants.","except, wont, fine, bulletproof, steel, rigidity, car, frame, lack, folding, front, make, vehicle, dangerous, get, hit, doesnt, absorb, impact, instead, pass, occupant",Negative
"Wrong usage of SUVs, why do buy Cybertruck for grocery shopping?
This is made for the farmers and missionaries in remote areas","wrong, usage, suv, buy, cybertruck, grocery, shopping, made, farmer, missionary, remote, area",Negative
"The autonomous mode doesnt yet work, the company often overpromises.

Of course I'm interested in EV's and technology in general not particularly just tesla the politics of the owner are quite controversial.

Doesnt mean I would discount any product, just I wouldnt say I'm over enthused either.","autonomous, mode, doesnt, yet, work, company, often, overpromises, course, im, interested, ev, technology, general, particularly, tesla, politics, owner, quite, controversial, doesnt, mean, would, discount, product, wouldnt, say, im, enthused, either",Negative
"One problem that's unsolvable is that by its design it's a pedestrian killing machine. It's like Tesla went out of their way to make it as deadly as possible short of installing spikes.
It's fast, nimble, heavy and has a high front panel made of sturdy stainless steel to crush the lower body or even ribcage* of anyone it hits.
*Ribcage for very small adults and any children.","one, problem, thats, unsolvable, design, pedestrian, killing, machine, like, tesla, went, way, make, deadly, possible, short, installing, spike, fast, nimble, heavy, high, front, panel, made, sturdy, stainless, steel, crush, lower, body, even, ribcage, anyone, hit, ribcage, small, adult, child",Negative
"Imagine paying for premium car and the door doesn't close properly because it was not bolted right, woah! Americans will buy any shit with the right PR.","imagine, paying, premium, car, door, doesnt, close, properly, bolted, right, woah, american, buy, shit, right, pr",Negative
"steer by wire kills it for me, never trust a Computer 100%, we see that a lot with aircraft","steer, wire, kill, never, trust, computer, see, lot, aircraft",Negative
I'm very upset about the anecdote about the biker whose life is put in greater danger by the existence of the cybertrucks being contrasted with some random people in a car. Kind of gross and thoughtless.,"im, upset, anecdote, biker, whose, life, put, greater, danger, existence, cybertrucks, contrasted, random, people, car, kind, gross, thoughtless",Negative
"A penny for that sick intro, please","penny, sick, intro, please",Negative
GOAT reviewer full stop,"goat, reviewer, full, stop",Negative
"Iconic? $40k and 500mi is iconic. $60k and 250mi is not iconic. I thought the car looked like this because it was “cheap to manufacture”? I just cancelled my 4+ year preorder. 

Don’t get me wrong, the look is obviously different. But plenty cars have different looks…. You get stares in any new car that has a buzz.","iconic, k, mi, iconic, k, mi, iconic, thought, car, looked, like, cheap, manufacture, cancelled, year, preorder, get, wrong, look, obviously, different, plenty, car, different, looks, get, stare, new, car, buzz",Negative
"It's already illegal to drive this vehicle on Swedish road, the angles makes it unsafe for pedestrian.","already, illegal, drive, vehicle, swedish, road, angle, make, unsafe, pedestrian",Negative
"It's plain stupid. Iconically stupid. Defies any common sense, just like most of pickup trucks, but takes it to another level.","plain, stupid, iconically, stupid, defies, common, sense, like, pickup, truck, take, another, level",Negative
that drag race was lit,"drag, race, lit",Negative
"something strange happened when i watched your youtube video, just as you hit the car with a hammer an umbrella fell on the ground in my house😂","something, strange, happened, watched, youtube, video, hit, car, hammer, umbrella, fell, ground, house",Negative
The Delorean was iconic but wasnt the greatest car ever made either,"delorean, iconic, wasnt, greatest, car, ever, made, either",Negative
